Source,Target,Weight
male,islamophobia,1
male,side,1
male,facebook,1
male,cnn,1
male,article,1
male,link,1
male,argument,1
male,african,1
male,advertising,1
male,tech,1
male,scale,1
male,powerful,1
male,movement,1
male,cannot,1
male,posh,1
male,driven,1
male,foremost,1
male,stand,1
male,maintain,1
male,reckless,1
male,terrible,1
male,irony,1
male,liberate,1
male,auspol,1
male,olympics2016,1
male,laugh,1
male,vilify,1
male,differences,3
male,life,3
male,priveledge,1
male,sad,1
male,whiteprivilege,1
male,mozart,1
male,suggest,1
male,enjoy,1
male,hurtful,1
male,talk,1
male,still,1
male,door,1
male,discrimination,1
male,gategate,1
male,damn,1
male,open,1
male,fuckyou,1
male,uppermiddleclass,1
male,actually,1
male,shake,1
male,amount,2
male,ignorance,1
male,class,1
male,whitewashing,1
male,story,1
male,didnt,1
male,equal,1
male,ugh,1
male,gross,1
truth,pay,7
truth,gap,7
truth,paygap,1
truth,white,2
truth,sjw,1
truth,gender,1
truth,women,2
truth,discrimination,1
truth,racism,3
truth,life,1
truth,philosophy,1
truth,saying,1
truth,trash,2
truth,constructive,1
truth,change,1
truth,behavior,1
truth,like,1
truth,say,1
truth,people,2
truth,everyday,1
truth,see,1
truth,nashville,1
truth,mayor,1
truth,twilightzone,1
truth,trainwreck,1
truth,penis,1
truth,conservative,1
truth,christian,1
truth,rapist,1
truth,trump,1
truth,republicans,1
truth,misogyny,1
truth,slow,1
truth,episode,1
truth,unavoidable,1
truth,would,1
truth,non,1
truth,story,1
truth,wear,1
truth,tie,1
truth,talk,1
truth,black,1
truth,job,1
truth,still,1
truth,denial,1
truth,woman,1
truth,skyrocket,1
pay,gap,7
pay,paygap,1
gap,paygap,1
gap,react,2
gap,teacher,2
gap,try,2
gap,bully,2
gap,woke,2
gap,student,2
gap,fake,2
gap,gender,3
gap,wage,2
gap,via,2
gap,reaction,1
gap,reactjs,1
gap,reactos,1
gap,decadent,1
gap,green,1
gap,wages,1
gap,wagegap,1
gap,gendercritical,1
gap,gendergaga,1
gap,genderbias,1
gap,genderneutral,1
wait,tell,5
wait,charge,5
wait,would,5
wait,make,5
wait,good,5
wait,cop,1
wait,killer,1
wait,criminal,1
wait,judge,1
wait,mariel,1
wait,suarez,1
wait,murderer,1
wait,cristian,1
wait,bustos,1
wait,argentina,1
wait,resist,1
wait,racism,4
wait,trumpclown,1
wait,orange,1
wait,moron,1
wait,morongopvoters,1
wait,cult45,1
wait,mindlessfollowers,1
wait,drinkthekoolaid,1
wait,see,1
wait,white,3
wait,go,1
wait,continue,1
wait,cult,1
wait,voting,1
wait,republican,1
wait,businesses,1
wait,hiring,2
wait,prejudices,1
wait,ruined,1
wait,since,1
wait,majority,1
wait,people,1
wait,permeate,1
wait,culture,1
wait,cannot,1
wait,overcome,1
wait,merely,1
wait,drop,1
wait,point,1
wait,near,1
wait,future,1
wait,periscope,1
wait,jobs,1
wait,leapfrog,1
wait,biases,1
wait,today,1
wait,development,1
wait,platform,1
wait,rather,1
wait,retreat,1
wait,power,1
wait,next,1
wait,century,1
wait,plus,1
wait,need,1
wait,end,1
tell,charge,5
tell,would,5
tell,make,5
tell,good,5
tell,cop,1
tell,killer,1
tell,criminal,1
tell,judge,1
tell,mariel,1
tell,suarez,1
tell,murderer,1
tell,cristian,1
tell,bustos,1
tell,argentina,1
tell,racism,1
tell,brown,1
tell,religion,1
tell,see,1
tell,hit,1
tell,poison,1
tell,abusive,1
tell,one,1
tell,convenient,1
tell,politically,1
tell,incorrect,1
charge,would,5
charge,make,5
charge,good,5
charge,cop,1
charge,killer,1
charge,criminal,1
charge,judge,1
charge,mariel,1
charge,suarez,1
charge,murderer,1
charge,cristian,1
charge,bustos,1
charge,argentina,1
would,make,5
would,good,5
would,cop,1
would,killer,1
would,criminal,1
would,judge,1
would,mariel,1
would,suarez,1
would,murderer,1
would,cristian,1
would,bustos,1
would,argentina,1
would,white,5
would,god,1
would,justice,1
would,history,1
would,brutality,1
would,racism,2
would,inequality,1
would,petty,1
would,expression,1
would,reflect,1
would,small,1
would,inconsequential,1
would,thankfully,1
would,die,1
would,spirit,1
would,one,4
would,say,1
would,appoint,1
would,sole,1
would,differ,1
would,brown,2
would,women,2
would,pakistan,2
would,first,2
would,take,2
would,photo,2
would,end,4
would,respect,5
would,call,2
would,times,2
would,green,1
would,tory,1
would,powerful,1
would,speech,1
would,like,1
would,see,1
would,evidence,1
would,movement,1
would,part,1
would,structure,1
would,suspect,1
would,need,1
would,brought,1
would,party,1
would,rural,1
would,seeing,1
would,land,1
would,torn,1
would,race,1
would,warren,1
would,nominee,1
would,woman,1
would,candidate,1
would,still,1
would,non,2
would,cite,1
would,form,1
would,conceptual,1
would,second,1
would,much,1
would,answer,1
would,question,1
would,measure,1
would,politic,1
would,even,1
would,cunning,1
would,trump,3
would,republicans,2
would,evangelicals,1
would,rich,1
would,man,1
would,trumpkin,1
would,neveragain,1
would,angry,1
would,right,1
would,seriously,1
would,anyone,1
would,thing,1
would,do,1
would,burn,1
would,blatant,1
would,alongside,1
would,nashville,1
would,mayor,1
would,twilightzone,1
would,trainwreck,1
would,penis,1
would,conservative,1
would,christian,1
would,rapist,1
would,misogyny,1
would,slow,1
would,episode,1
would,unavoidable,1
would,story,1
would,wear,1
would,tie,1
would,talk,1
make,good,6
make,cop,1
make,killer,1
make,criminal,1
make,judge,1
make,mariel,1
make,suarez,1
make,murderer,1
make,cristian,1
make,bustos,1
make,argentina,1
make,day,2
make,fans,1
make,fascism,3
make,flag,2
make,green,2
make,leader,2
make,protest,2
make,racism,10
make,requested,1
make,lgbt,1
make,gay,1
make,straight,1
make,trans,1
make,sexuality,1
make,hatecrime,1
make,white,6
make,black,2
make,hispanic,1
make,asian,2
make,stophate,1
make,russian,1
make,ukrainian,1
make,certain,1
make,group,2
make,people,2
make,bad,2
make,could,1
make,egg,1
make,trump,1
make,auspol,1
make,withdrawn,1
make,outrage,1
make,loyally,1
make,supremacy,2
make,next,3
make,husband,1
make,like,3
make,wife,1
make,might,1
make,admire,1
make,overcome,1
make,bendtheknee,1
make,debeers,1
make,christian,1
make,pagan,1
make,africa,1
make,aztec,1
make,indian,1
make,religionism,1
make,colonialism,1
make,paganforever,1
make,man,1
make,system,1
make,fine,1
make,fight,1
make,homophobia,1
make,intersectional,1
make,donnerstagsdemo,1
make,tonight,1
make,turn,1
make,city,1
make,upside,1
make,house,1
make,also,1
make,clear,1
make,international,1
make,thanks,1
make,represent,1
make,resist,1
make,orange,1
make,trumpclown,1
make,cult45,1
make,already,1
make,know,1
make,content,1
make,number,1
make,assaulter,1
make,president,1
make,brown,2
make,eyes,2
make,disgust,2
make,famous,2
make,sondosalqattan,2
make,wow,2
make,religion,2
make,work,2
make,cause,2
make,wear,2
make,fool,2
make,half,2
make,world,2
make,away,2
make,roil,2
make,hey,2
make,perpetuating,1
make,discrimination,1
make,implicit,1
make,discriminatory,1
make,reverberate,1
make,throughout,1
make,society,1
make,negative,1
make,many,1
make,really,1
make,huge,1
make,dent,1
make,bias,1
make,still,1
make,brain,1
make,women,1
make,should,1
make,payequality,1
make,blackwomensequalpay,1
make,deal,1
good,cop,1
good,killer,1
good,criminal,1
good,judge,1
good,mariel,1
good,suarez,1
good,murderer,1
good,cristian,1
good,bustos,1
good,argentina,1
good,justice,1
good,equality,1
good,donaldtrump,1
good,white,9
good,acceptability,1
good,racist,1
good,fear,1
good,hate,1
good,lie,1
good,stand,1
good,wont,1
good,happen,1
good,take,1
good,prefect,1
good,example,1
good,bad,1
good,give,2
good,voice,1
good,use,1
good,promote,3
good,green,3
good,genderquota,1
good,art,1
good,article,2
good,radio,1
good,change,1
good,put,1
good,jersey,1
good,buy,1
good,gender,1
good,balance,1
good,female,1
good,top,1
good,last,1
good,made,1
good,breakthrough,1
good,trump,1
good,racism,2
good,auspol,1
good,withdrawn,1
good,outrage,1
good,loyally,1
good,supremacy,1
good,next,1
good,husband,1
good,like,1
good,wife,1
good,might,1
good,admire,1
good,overcome,1
good,andrewneil,5
good,jeremyvine,5
good,laurakunsberg,5
good,discipline,5
good,pure,5
good,consumerism,1
good,femininity,2
good,hairbrush,1
good,teeth,1
good,roar,2
good,wild,1
good,woman,1
good,pink,1
good,tiger,1
good,cosmetic,1
good,hair,1
good,brush,1
good,beauty,1
good,series,1
good,one,1
good,really,1
good,difficult,1
good,go,1
good,need,1
good,rendering,1
good,bias,1
good,cricket,1
good,unlikely,1
good,toss,1
good,sense,1
good,entitlement,1
good,base,1
good,misogynist,1
good,enough,1
good,know,1
good,leader,1
good,party,1
good,meeting,1
good,today,1
good,parliament,1
good,sportsbiz,2
good,women,2
good,sports,2
good,buccaneers,2
good,nfl,2
good,football,2
good,read,2
good,privilege,1
good,cultural,1
good,appropriation,1
kara,alexander,1
kara,dagenham,1
kara,boys,1
kara,murder,1
kara,woman,1
kara,serve,1
kara,less,1
kara,prison,1
kara,time,1
alexander,dagenham,1
alexander,boys,1
alexander,murder,1
alexander,woman,1
alexander,serve,1
alexander,less,1
alexander,prison,1
alexander,time,1
dagenham,boys,1
dagenham,murder,1
dagenham,woman,1
dagenham,serve,1
dagenham,less,1
dagenham,prison,1
dagenham,time,1
boys,murder,1
boys,woman,1
boys,serve,1
boys,less,1
boys,prison,1
boys,time,1
murder,woman,1
murder,serve,1
murder,less,1
murder,prison,1
murder,time,1
woman,serve,1
woman,less,1
woman,prison,1
woman,time,1
woman,herbivore,2
woman,fail,1
woman,sa,2
woman,police,2
woman,sheriff,2
woman,assault,1
woman,liberal,1
woman,school,1
woman,rape,1
woman,two,1
woman,female,1
woman,put,2
woman,test,2
woman,dei,2
woman,write,2
woman,white,29
woman,anti,2
woman,racist,5
woman,journey,2
woman,sally,2
woman,antiracism,1
woman,seasons,1
woman,disability,1
woman,lgbtq,1
woman,gender,3
woman,stereotypes,1
woman,biases,1
woman,discriminations,1
woman,sixstagesframework,1
woman,twittereps,1
woman,ally,2
woman,unconsciousbias,1
woman,racism,18
woman,blackness,1
woman,spouse,1
woman,meghanmarkle,1
woman,black,14
woman,misogynoir,1
woman,everyday,1
woman,u,2
woman,k,1
woman,medium,1
woman,align,1
woman,either,1
woman,suffer,2
woman,level,1
woman,experience,1
woman,blackmen,1
woman,hatespeech,1
woman,blackmusic,1
woman,mtvvmas,1
woman,grammys,1
woman,bitch,1
woman,misogyny,5
woman,era,1
woman,bone,1
woman,body,1
woman,stunning,1
woman,hypocrisy,1
woman,making,1
woman,millions,1
woman,call,1
woman,end,1
woman,publish,1
woman,discrimination,2
woman,bear,2
woman,experienced,2
woman,probably,2
woman,dead,2
woman,race,2
woman,warren,1
woman,nominee,1
woman,candidate,2
woman,still,2
woman,non,1
woman,cite,1
woman,form,1
woman,conceptual,1
woman,second,1
woman,much,1
woman,respect,1
woman,answer,1
woman,question,1
woman,measure,1
woman,politic,1
woman,even,1
woman,cunning,1
woman,girl,2
woman,womanempowerment,2
woman,women,1
woman,feminine,1
woman,she,2
woman,her,1
woman,equality,2
woman,lgbt,1
woman,queer,1
woman,lesbian,1
woman,color,1
woman,purple,2
woman,womensupportwomen,1
woman,womensmarch,1
woman,empowerment,1
woman,mother,1
woman,daughter,1
woman,wife,1
woman,sister,1
woman,pink,3
woman,poster,1
woman,painting,1
woman,twitter,1
woman,tweet,1
woman,retweet,1
woman,dog,1
woman,mean,1
woman,come,1
woman,man,4
woman,prominence,1
woman,ought,1
woman,stand,1
woman,open,1
woman,finnish,1
woman,gay,1
woman,muslim,1
woman,islamophobia,1
woman,side,1
woman,consumerism,4
woman,femininity,8
woman,purse,1
woman,teeth,2
woman,shopping,1
woman,wild,2
woman,green,5
woman,orange,1
woman,beauty,4
woman,series,4
woman,treat,2
woman,really,2
woman,shop,1
woman,hairbrush,1
woman,roar,2
woman,tiger,1
woman,cosmetic,3
woman,hair,2
woman,brush,2
woman,one,4
woman,difficult,1
woman,go,2
woman,need,1
woman,rendering,1
woman,scissors,1
woman,haircut,1
woman,gold,1
woman,makeup,2
woman,cut,1
woman,impulse,1
woman,obligation,1
woman,mascara,1
woman,needles,2
woman,rosegold,1
woman,eyes,1
woman,lashes,1
woman,point,1
woman,apply,1
woman,carefully,1
woman,class,1
woman,privilege,2
woman,baltimore,1
woman,america,1
woman,american,1
woman,people,2
woman,public,1
woman,employment,1
woman,jobs,1
woman,education,1
woman,student,1
woman,networks,1
woman,society,1
woman,life,2
woman,northamerica,1
woman,long,1
woman,shadow,1
woman,psychotic,1
woman,real,1
woman,poor,1
woman,loser,1
woman,please,1
woman,away,1
woman,r,1
woman,injustice,1
woman,may,1
woman,b,2
woman,cheered,1
woman,response,1
woman,jail,1
woman,period,1
woman,gift,1
woman,drawing,1
woman,sakurapencil,1
woman,condemnation,1
woman,held,1
woman,back,1
woman,uk,1
woman,van,1
woman,young,1
woman,must,3
woman,aware,1
woman,indian,7
woman,colonialism,7
woman,ex,7
woman,carry,7
woman,ruler,7
woman,colonization,7
woman,bam,2
woman,brown,2
woman,job,1
woman,denial,1
woman,skyrocket,1
woman,say,3
woman,try,3
woman,day,3
serve,less,1
serve,prison,1
serve,time,1
serve,twice,2
serve,likely,2
serve,jail,4
serve,long,2
serve,commit,2
serve,crime,1
less,prison,1
less,time,1
prison,time,1
time,jan6thinsurrection,1
time,americans,1
time,usa,1
time,whitechristian,1
time,nationalist,1
time,movement,1
time,christian,1
time,theocracy,1
time,hostility,1
time,black,4
time,people,3
time,non,1
time,white,19
time,immigrants,1
time,america,3
time,mark,1
time,first,1
time,face,1
time,cloak,1
time,create,1
time,racism,10
time,decisively,2
time,know,3
time,every,2
time,damn,2
time,equalopportunist,1
time,brown,1
time,elderly,1
time,young,1
time,female,1
time,ageism,1
time,nationalism,1
time,labels,1
time,dontpissmeoff,1
time,clear,1
time,air,1
time,anybody,1
time,whether,2
time,anything,1
time,say,1
time,end,2
time,xenophobia,3
time,no,1
time,need,2
time,supremacy,6
time,dominance,1
time,american,1
time,exceptionalism,1
time,society,1
time,equality,1
time,nature,1
time,art,1
time,serenity,1
time,healing,1
time,love,4
time,sunshine,1
time,country,3
time,orange,2
time,thankyou,1
time,bigotry,3
time,abuseofpower,1
time,entitlment,1
time,privilege,1
time,attemptedcoup,1
time,president,3
time,alone,1
